Cycle,V_mean,V_std,V_min,V_max,V_range,V_p10,V_p90,V_slope,V_integ,I_mean,I_std,I_min,I_max,T_mean,T_std,T_rise,T_max,T_slope,power,dur,Capacity,SOH
11,3.5484272148956437,0.28889633724718083,1.7896213776724978,4.198832114024662,2.409210736352164,3.3172510517045812,3.8442016533322736,-0.00446181475276094,3.529471517086212,-1.926771167846017,0.3483926910622938,-1.9942511729128334,-9.593499764332657e-05,32.183319483399806,3.687673913430504,15.113277967770426,40.1213838436794,0.06645207666554853,6.851706461229862,189.0,1.8700442394188577,98.88908117331621
12,3.5560433603714667,0.27604177175304995,1.910336108594535,4.198945227315025,2.2886091187204896,3.332743239025641,3.84686229497821,-0.004371643689323534,3.536906213720038,-1.936979366983281,0.3204322222158979,-1.9938120330189373,-0.0018154689461531233,32.378853181816005,3.63791535075196,15.2577953559422,40.174657039770814,0.06625294523019537,6.895880640568934,187.0,1.8596518987766364,98.33952785490447
13,3.5604849642800684,0.2717170193494012,1.9086884059809102,4.1990513028067955,2.2903628968258856,3.346034131466753,3.848221808856617,-0.004319382638887136,3.541409621552931,-1.947065774665518,0.2882487625048244,-1.9942213710086447,0.0021769059281878883,32.2913249500013,3.582678179632668,15.394457686470819,40.016434730174936,0.06560585523871401,6.93433810092387,186.0,1.8590746560862206,98.30900290898825
14,3.5562872542469752,0.2826191895837473,1.7868782934275431,4.198107645780677,2.411229352353134,3.3421338388275927,3.8468880219491677,-0.0044093358676254805,3.537271199603841,-1.946961601670498,0.2883646179237529,-1.9939995868905829,-0.0004508051048845279,32.14782797344657,3.622670216832461,15.747276889721995,40.16569230743226,0.06631657209841267,6.926131418118453,186.0,1.8590084577709232,98.30550230165662
15,3.5647746218187324,0.2549992595793087,2.1361343961784502,4.19925638222589,2.06312198604744,3.3492692203612613,3.847791374889984,-0.004198215198512225,3.545454919915786,-1.946851050742258,0.28894202027233323,-1.994356138623711,-0.001132462861187769,32.01380948237792,3.570709862627515,15.107235153048627,39.46139677634257,0.06577521097352258,6.9407767853709625,185.0,1.8593622586957048,98.32421151057929
16,3.565438928797127,0.2598113371383103,2.0133501283179167,4.199087384946408,2.185737256628491,3.3560964264336355,3.8477439384745056,-0.0042257711838561115,3.546372656952168,-1.9574063719005568,0.25171076392728675,-1.9935665024864544,0.0005922421493807632,31.881310103471357,3.5607713646101002,15.62552760054697,39.5636595172155,0.06593074467225803,6.9733440785759795,184.0,1.8587355450601035,98.29107051087615
17,3.565961679108638,0.26669381029351313,1.8575547668336483,4.199009971925293,2.341455205091645,3.3610533004223897,3.8482086750917293,-0.004259946773539595,3.5494142819997725,-1.9680136940585706,0.20658857155432495,-1.993742172224942,-0.0019590482402041375,31.854304304240515,3.552969052142723,15.696931604835171,39.628948319501816,0.06615967192804326,7.004109320745559,183.0,1.847817291322145,97.7137065868551
18,3.572496559005355,0.2443446202400194,2.1657556124208934,4.1985172274243965,2.032761615003503,3.3665735490836246,3.8484882466326855,-0.004096406169221476,3.555012292961824,-1.9680499927642312,0.20727562782238032,-1.9946244036549008,0.0004326258514957495,31.856555404576753,3.5240064913765976,15.239692476211143,39.225347214914876,0.06600180988184619,7.017177536541929,182.0,1.8485252916137047,97.75114607455649
19,3.5699492020415136,0.25329366708168694,2.0270686341513207,4.198245740608724,2.171177106457403,3.364659658271393,3.848445929973421,-0.0041706851187217064,3.552846976013128,-1.9680218912213907,0.20716884485636725,-1.994455565707021,-0.0024409084852146062,31.867182607083926,3.5311983271559155,15.424484814280056,39.4126321606434,0.06613783027645062,7.012093937656036,182.0,1.848378951850034,97.74340753850292
20,3.5464338449590023,0.2870418502164071,1.905311669649934,4.196262462698172,2.2909507930482382,3.29284228721986,3.8460672868386414,-0.004442652728604416,3.527718820923153,-1.9066656790606797,0.3970264906393026,-1.9992261048783584,-0.0008292148953224378,32.35216872128999,3.6200786747538674,13.907748283079137,39.95874037686836,0.06424129049130789,6.7887728511374865,192.0,1.8807805437609766,99.45682350219242
21,3.5531968089006387,0.28839720112764217,1.7951975189442124,4.1969587758867,2.4017612569424878,3.326802430263521,3.849778084501907,-0.0044278426645990845,3.5344569645278474,-1.9267118604677658,0.34743557997528324,-1.9940266531677509,0.0007573311396121474,32.60219299451182,3.609319632122495,14.690160804544192,40.31302300333008,0.06474277280198729,6.862634627407332,190.0,1.8814721597443598,99.49339657767368
22,3.5599340214678805,0.262396085205122,2.1058524852518143,4.197071720130598,2.0912192348787837,3.333592138064125,3.8481744796274446,-0.004222576297932918,3.540932294195797,-1.9260915660103672,0.3484920989459363,-1.993858646326954,0.0013452537587627588,32.19571819720114,3.5383074860799546,14.088524466708161,39.359447242364645,0.06383416840850897,6.870837765167407,189.0,1.8810954313244785,99.4734749488113
23,3.5595604968237993,0.2755055664428783,1.846021007590992,4.19690260801443,2.3508816004234374,3.347953399514557,3.847687713208715,-0.004310899461272944,3.5406858584303014,-1.9468340181835688,0.28754259789672953,-1.9927272592846585,0.0006146261200233335,31.805988160181123,3.5365956799637424,15.24829647147374,39.454159451189874,0.06443024767338716,6.932512249986269,187.0,1.8710089649779995,98.94009644991608
24,3.552385161941813,0.28817671720490146,1.7370300333706354,4.1966416719103465,2.459611638539711,3.3343450452791443,3.8461251468221143,-0.004427392939374318,3.5334740609440467,-1.9364196896718646,0.31982012695944373,-1.9934659604006035,-0.000273936052171472,31.737001978644926,3.6015349556344587,15.21800683186257,39.641748274009444,0.06525334912125659,6.8882633299564064,188.0,1.8701995151941375,98.89729225111972
25,3.5707670304281067,0.2505087558173121,2.0506492642329937,4.1971302559922,2.1464809917592067,3.3670875164644127,3.847904809328326,-0.004089445150525088,3.5537893686883644,-1.9675984733558025,0.20616966472270115,-1.9930006393050421,-0.00037863003489925804,31.51707667966367,3.467097459094623,15.131802667287836,38.86906912217273,0.0642206035163844,7.012299311082378,184.0,1.8706715362800985,98.92225301434723
26,3.5657224847439295,0.26724293226716145,1.8254369744762284,4.19652461108806,2.371087636611832,3.3637259460868214,3.847450708465516,-0.004222504459014362,3.549358660675245,-1.9680130544442065,0.20601669067896197,-1.9947910338783705,-0.001495415658066508,31.442860781038384,3.4910890369414163,15.466127080493266,39.11839966443177,0.06466953083057328,7.003779503890719,184.0,1.8596124644020169,98.33744254109715
27,3.5712835067487094,0.24546299726358747,2.134879000684994,4.196790308710931,2.0619113080259366,3.3676619331498943,3.847353870593336,-0.004070494969626648,3.5539838638268635,-1.9675572757550353,0.2067971048262254,-1.9956093835681803,0.0005398984445576489,31.32326275303232,3.477481789559444,15.153498896868157,38.68010761281634,0.06477900051667036,7.013113717821319,183.0,1.860033909718346,98.35972882674649
28,3.5679716274891398,0.256383090128758,1.970455493406623,4.196693048697735,2.2262375552911124,3.365114206000446,3.8471856264760964,-0.004159920330376051,3.5511214948604395,-1.967618505240168,0.20657115133389814,-1.9936520198661494,-8.502750867487407e-05,31.28571570579735,3.496093238915817,15.375895896781618,38.863045678198645,0.06512577684812855,7.0067311543013435,183.0,1.8591653109160768,98.31379679174215
29,3.5646314038791784,0.2688392479727567,1.8132694309760007,4.197078923354,2.383809492377999,3.3627552262305245,3.847486112083422,-0.004260742789800096,3.5482096870640683,-1.9678214300979182,0.20655645682563994,-1.9944764248874858,-0.0021454320098209796,31.331850868998004,3.5126895678617203,15.642009011424818,39.14531169811219,0.06542911631509211,7.000838666161851,183.0,1.8481398178778288,97.73076198804469
30,3.568983888921194,0.2510097241436422,2.0483657324095637,4.196062203382386,2.1476964709728223,3.365624592833014,3.8469291133279535,-0.0041396489851047375,3.5518288671195677,-1.9675056354779956,0.2070579900700325,-1.9940826161567085,-0.002512174488189696,31.32285733932258,3.4937493267933273,15.317470557342755,38.8380564174779,0.06545671832517996,7.008310778196663,182.0,1.849201702126164,97.78691507545129
31,3.564620688944316,0.24235648397605905,2.181560983985832,4.206531081984383,2.0249700979985508,3.3523584065712404,3.8494555687778096,-0.002018454054496918,3.5550664310004945,-1.9683447778186904,0.20521217145448947,-1.9940812941255717,-0.0020329549327671587,31.608436452122476,3.51820888005486,15.241662767453011,38.95965174080089,0.03231500329254762,7.0173652761767356,371.0,1.8834677437950846,99.59892428071969
32,3.5694388142217837,0.23904274000018072,2.1177799354077496,4.203187727641822,2.0854077922340726,3.364623035851301,3.85079110132783,-0.0020088658271057817,3.5607799544093877,-1.9788067754387157,0.14698688650583963,-2.003329552797809,0.0016192589541852626,31.782101501165204,3.380302800718849,15.099581562958374,39.053875772291974,0.03152752755362333,7.056354786189378,365.0,1.8628211117905844,98.50711777410832
33,3.568742147335628,0.2361226467707183,2.1637448793153697,4.202997027311235,2.039252147995865,3.3636843842885047,3.8490477422150327,-0.002007166693106301,3.559972725284431,-1.9785908218423578,0.14711734266167353,-1.9938003511879974,-0.0016772567366890668,31.515041989202878,3.363520252997762,14.963879475321406,38.699551697978606,0.03154003494740697,7.054124414620691,363.0,1.852085039652352,97.93938772431541
34,3.5642424070467817,0.2435637592164921,2.0456561472058055,4.2027504558714135,2.157094308665608,3.358498768105562,3.8467476107443277,-0.002046020999287034,3.5556120111861778,-1.9784335668087778,0.1472609174758871,-1.9942339530946611,-0.002490125507280818,31.13866351339678,3.4075643650648044,15.295433527231793,38.6052414906155,0.032055368713336856,7.044595156577946,362.0,1.8469504648208708,97.66786827220949
35,3.5653038098527605,0.2380524119042055,2.1356202266992863,4.202665067816707,2.0670448411174203,3.3585450369081133,3.8470014276219735,-0.002035728039946054,3.556500868159083,-1.9781601679702336,0.14777650141295554,-1.9932621441916,0.00021208804630958597,31.068710515588776,3.3689280446409944,15.120099267077283,38.42604747702835,0.03184291361282733,7.045683536307282,360.0,1.836828431169018,97.13260895248978
36,3.565432167703823,0.24360198231062685,2.042987153745025,4.20243913428064,2.159451980535615,3.3599166059538454,3.8483394057901283,-0.0020574630234792366,3.55675796452601,-1.9783765899690637,0.14769064609715238,-1.9932668899112056,0.0016978688568831312,31.618244836823447,3.4394022053585354,15.307890639243656,39.0468968949422,0.032551967725269366,7.046753177730188,360.0,1.8371619619672275,97.15024626474299
37,3.5622303163451425,0.24837093630083507,1.9786162394118947,4.202794567899269,2.2241783284873744,3.3556255179901147,3.8468932643587954,-0.002086864076264365,3.5536212196720927,-1.9780771457931066,0.14807220716513025,-1.9945447573637072,0.0006200071499489343,31.331528063668397,3.413453157377257,15.349142181547219,38.836764958613884,0.032383072820204216,7.039295616306024,359.0,1.8316722583718854,96.85994738677316
38,3.564481026852489,0.23693822731644562,2.15845357648832,4.203135326288817,2.044681749800497,3.356983794872365,3.8458389655350316,-0.0020491543540370385,3.555571394432045,-1.9780971417908424,0.14843712211776988,-1.9937887547057833,0.0003106338402807465,31.132569191182142,3.426266595856784,15.24021628060099,38.49981470604549,0.032692304208086664,7.043777264047147,357.0,1.8211470951317783,96.30337032828774
39,3.561614556780574,0.24121089374904708,2.092603698932653,4.202837061508687,2.1102333625760337,3.3535661558676906,3.844406058212126,-0.002075304523299709,3.5527728410691504,-1.977978349880126,0.1485468782929041,-1.992201283338572,1.0269396682341148e-05,30.972969676157927,3.4730985811134674,15.554818031636746,38.582340147970775,0.03324610985171631,7.037656892196672,356.0,1.816506091511515,96.0579512231908
40,3.5630587459190144,0.2377592209805917,2.1528886431678034,4.202745735932991,2.049857092765188,3.354502895768518,3.845212135971881,-0.002066528417759785,3.5541073778205803,-1.9784334957218421,0.14869563071084269,-1.9945004268443043,0.00063068070763254,31.1990648511682,3.4999644177634317,15.591927209484577,38.787499833494046,0.03360280956125005,7.042153049672652,355.0,1.8113815601504555,95.78696287593303
41,3.5629534367704405,0.24427062964618607,2.0537418826405966,4.203198796599359,2.1494569139587627,3.355057035015569,3.847345791755901,-0.002096837051154085,3.5541410748302957,-1.9782873833989176,0.14888480509231408,-1.9931746766502974,0.0005017093700327061,31.722267598269813,3.489535773627038,15.552791607971628,39.31221126031847,0.03350998471539738,7.041370484262186,355.0,1.8116056333939583,95.79881200586186
42,3.563446012076242,0.24292877825753523,2.0793300586339956,4.202901668731174,2.1235716100971787,3.354592087054126,3.8480915249765033,-0.0020993247336468226,3.554573217865631,-1.9781961432676651,0.148965936617679,-1.9946160382197378,0.001495453213727525,31.900827580605675,3.453732440693354,15.413357167898162,39.40567993360536,0.0332486906272269,7.042090292970982,354.0,1.8060548955557403,95.50528559986307
43,3.563998342345823,0.25327029403423074,2.0759793304520757,4.196154302326916,2.1201749718748406,3.3550445500215806,3.8484777472440106,-0.004270118619493569,3.546478498975808,-1.9670969462670498,0.2090627886753873,-1.9952878943511754,0.0009071057750656541,31.5372402498617,3.5356532818719244,15.610639509571417,39.32802757827611,0.06732356849371207,6.996726176092394,179.0,1.8132041826994056,95.8833442691601
44,3.5604902283110547,0.24529230432510515,2.0674349483094465,4.2044772244864275,2.137042276176981,3.3491549044574476,3.847169190672817,-0.0021172211282311578,3.5516318520240424,-1.9781214643703728,0.1489594972779903,-1.9951041266249487,-0.0007153493376797931,31.24662583059252,3.352701649272975,15.081358558368997,38.6112528181758,0.0322285731690001,7.035874051613375,354.0,1.8062641938283535,95.5163534203101
45,3.5567002097886946,0.24718150200077496,2.037264031192436,4.20211656315423,2.164852531961794,3.344501417542818,3.8433912530791545,-0.0021372890365125223,3.547837853023746,-1.9780364457328714,0.1494284562122661,-1.9939079880095492,-0.0012469857773277939,30.939399361884792,3.427249603700407,15.481653070217526,38.569726951286874,0.03315379329434354,7.027997641263673,352.0,1.7958310249900458,94.96464108196085
46,3.5584127263446006,0.23972404685296034,2.1632674190148338,4.202901194454151,2.0396337754393175,3.3454211138155827,3.843115690895906,-0.002117435518198884,3.5493181997539316,-1.977935781469453,0.1499746649560789,-1.9931708315999248,0.0005268652442651537,30.884857004354572,3.4451204067835475,15.354788360354021,38.34572083526661,0.03353020541185836,7.030977354566895,350.0,1.7858852600390451,94.43870295876657
47,3.556136820956992,0.24353239714133773,2.106631526845483,4.201790697233378,2.0951591703878947,3.3424885839981577,3.8420537996791033,-0.002142569079381343,3.5470990163220115,-1.9780170042003,0.14992267004756327,-1.9937766833094566,-0.0024226440673283433,30.920682316695828,3.482820431217398,15.507256647043704,38.482540634946716,0.03400667709050172,7.026734787284889,349.0,1.7803268604502753,94.14477139472058
48,3.568999942180493,0.23779858875750914,2.1809272860788376,4.191916354433964,2.0109890683551264,3.361856269268019,3.8526255876380175,-0.002059613535040145,3.5600493190898845,-1.9779140108313502,0.14860159467659112,-1.993416647067197,-0.00017580190974296852,33.880577817079796,3.252960553213002,14.580852214023935,41.0499421893331,0.031095262927434208,7.052225033682038,356.0,1.8150756899575577,95.9823107156573
49,3.571059290544873,0.23785906798506715,2.1773498094527195,4.20342192245769,2.026072113004971,3.363893881136955,3.856825813038254,-0.0020661482213548375,3.5620976613837225,-1.978162017642311,0.14858283335477085,-1.9946576173158321,-0.0012601283929447712,33.038339318294426,3.3468582106910603,14.975589339732917,40.361944885615415,0.03198571800572115,7.057055086772032,356.0,1.8157025154845838,96.01545763224729
50,3.5666921284622095,0.23760527129618003,2.180136101967249,4.202807443974011,2.0226713420067624,3.358055095285957,3.8520086627444377,-0.002083523952010633,3.5576515918950884,-1.9779553399945098,0.1492321114384013,-1.9927642557550822,-0.000769330814282425,32.27329169539202,3.3756627697109653,15.140404352891927,39.6676965288026,0.03253166291816251,7.047600377217193,353.0,1.8002432178056673,95.19796053200334
51,3.563327431073248,0.24105488010739884,2.1286295199076855,4.203276539809248,2.0746470199015623,3.3538200120988346,3.849748357149181,-0.0021131742847685774,3.5543076218713723,-1.9779914337720734,0.14961359454639447,-1.9950332824030974,-0.0006536943792753395,31.937919783481355,3.443436671543625,15.432178440795141,39.481181404811096,0.03339794157011937,7.0410062248815315,351.0,1.7904476205609308,94.67996336880418
52,3.5590146214829015,0.24277115965808288,2.155901281560187,4.202580870413733,2.0466795888535465,3.3452744100568226,3.8468433750927074,-0.002140538625623401,3.548983578362971,-1.9721889844228178,0.18321554183214092,-1.994232501388858,0.0007008105306003851,31.688686599521045,3.496381532348714,15.694278923322287,39.419051143069204,0.034021948090035926,7.015971576735124,350.0,1.780343032300132,94.14562657201503
53,3.5566945836342914,0.24879599446153314,2.067103728219671,4.203244171517053,2.1361404432973816,3.342692205084573,3.846556034393912,-0.002176330204366443,3.5466734620816665,-1.9723254573804139,0.18341975964719076,-1.9927179646840105,0.00015040857434587754,31.779120691032947,3.555534379207058,15.978715401615254,39.72196117128354,0.034712651864564084,7.011985217159233,349.0,1.775328769596812,93.88046929870528
54,3.555013984911923,0.2513247440204203,2.0619831864543094,4.202697222668131,2.1407140362138213,3.337312255870139,3.8469730651375103,-0.00219995743241958,3.544820006725741,-1.9668382736785281,0.21152672057298152,-1.9937154240389596,-0.0009153700172719097,32.133873372089305,3.5837263034233016,15.95998067166498,40.041366724781085,0.03498875666208773,6.992797946120343,349.0,1.7702629734732853,93.61258690667022
55,3.5526373754067415,0.24843977298975742,2.143037413381466,4.202581421564202,2.0595440081827356,3.3291706175745466,3.8450522843421844,-0.0022058933077112597,3.5422946036623446,-1.960929600351624,0.2366096302019096,-1.9925505277409798,0.00014659719067076842,31.889431533099835,3.5516310641707514,15.61413715088117,39.66314441864834,0.03475452479768591,6.970040610941715,348.0,1.760081061854204,93.07416120348377
56,3.547186025484395,0.2591347484640653,1.9929057988209282,4.201275185814673,2.208369386993745,3.322203629597459,3.842857913573704,-0.002265012547596771,3.5368491316287516,-1.9607588424014128,0.23690268546827994,-1.994265959280498,-0.0009119903753978465,31.81736328028127,3.610373519382387,15.98227500974695,39.84751541049116,0.03544934641597033,6.959175730116882,347.0,1.749647593537689,92.52243302854406
57,3.546814755244375,0.2566708502475146,2.0335961968180234,4.202508747096239,2.1689125502782156,3.320045199092937,3.8423855237241398,-0.0022651097614542004,3.536433371248548,-1.9607439129501683,0.23725449124295286,-1.9932021181710204,0.0010974883571477682,31.72316205746117,3.6410744013520295,16.15571870764068,39.743357771631004,0.035855885857594826,6.95816641549247,346.0,1.749650075059311,92.52256425292258
58,3.5447850172972655,0.2590391092431144,2.0213017345171265,4.202333230196108,2.1810314956789814,3.3130897660516903,3.8420542375770617,-0.002284717159047422,3.534332785137001,-1.9550964299704847,0.2595637502376604,-1.9932663431900044,0.0017748697671920149,31.957150654392294,3.721644074023953,16.104147056589348,40.07246786936068,0.0366849918193216,6.937116762003771,346.0,1.745028739214683,92.2781851918098
59,3.5465215420964156,0.25599663439330134,2.0789964919635966,4.202490707154508,2.1234942151909117,3.3134518038555356,3.8439540663202143,-0.0022819117091936636,3.536026537685053,-1.955058998571939,0.2597754002497576,-1.9938941800121164,0.0005136007463939187,32.29917704213345,3.631661556788779,15.784012560776194,40.247716114003914,0.03587308815835175,6.940210607337136,345.0,1.7396457455286727,91.9935291989993
60,3.540832547654255,0.2637981986834192,1.9925354808829658,4.202290557382721,2.2097550764997553,3.300039965000675,3.8416277282684614,-0.002330494076752952,3.5302885134031543,-1.9491545130405272,0.27992445983861897,-1.9929599237339224,-0.0018160550004962658,32.128842946565555,3.646211067036828,15.73192400235267,40.27220819224188,0.0359943958948508,6.911023399776703,345.0,1.7285642277717963,91.40753177397374
61,3.542992511358393,0.25433595231008316,2.14041602578448,4.20313824854604,2.06272222276156,3.301537544079213,3.841182373616301,-0.0022996578303837393,3.5323486293217514,-1.9485230174751031,0.2810230250199101,-2.002837999763986,0.0002657157345997756,32.021134355757404,3.6712023779065106,15.72681079266647,39.89848456781458,0.03649170977353421,6.912258187360674,343.0,1.723900324588418,91.16090172599749
62,3.5360811169860216,0.2648942463001822,2.006753861515003,4.202703239422359,2.195949377907356,3.2851731678487486,3.8387826708041293,-0.0023626649279970963,3.5254050760327793,-1.9431227050969846,0.29989514018536995,-1.994963835157279,0.00032219947807198153,31.859048861486652,3.723390766043564,15.905209027199597,40.0571305311587,0.03699021534258411,6.88245499892166,343.0,1.7139788776485192,90.63624955407813
63,3.5392436935272635,0.25696742774933107,2.121868132176415,4.202907102508285,2.0810389703318704,3.2893325796162856,3.8395165488133403,-0.0023284434348753184,3.528516795180042,-1.9430080085541772,0.3003153138279422,-2.0016459444206927,0.0004335128310188525,32.16100333536097,3.792421226705538,15.939603186675104,40.240711749549135,0.037843847936430045,6.887782918470807,342.0,1.7139701997004613,90.63579065888634
64,3.5348237062932575,0.2662038409344857,2.0119648758828452,4.201457080806326,2.1894922049234804,3.2799253167445177,3.83990821384188,-0.0023933985022021355,3.524087206499088,-1.9425165961920092,0.3009740923792116,-1.9940444299252393,0.0008557352401421723,32.10276048728767,3.6038326573225334,15.373027058633497,40.12941739090177,0.035983893704986704,6.877961106240727,341.0,1.7036521173638766,90.09016416501656
65,3.5366477402090606,0.2616558182168718,2.0744390946376323,4.204304103661928,2.129865009024296,3.2772722469185753,3.8399987029998446,-0.0023698179952018447,3.5258435089716125,-1.9370190075205085,0.3186080584168873,-1.99394242124594,0.0009344669590898851,32.33880662180898,3.7734678513608726,15.706712711039525,40.3959693732437,0.0377536775207155,6.863881321640436,341.0,1.7040137474382486,90.10928738414982
66,3.5352062840980913,0.25544791069144723,2.188793384556236,4.20220228055958,2.0134088960033436,3.266629429286329,3.8369548275014598,-0.0023480199943624767,3.5243059478388177,-1.9310192096578356,0.33583111935932713,-1.994068391906693,0.002218898125991317,32.21373014824893,3.806474467128874,15.51787656717525,40.18751058333668,0.03821969159456487,6.8408999742765255,340.0,1.6935716157343033,89.55710108399319
67,3.5329852237553396,0.25706788640824413,2.1739523632140685,4.202001482736379,2.0280491195223105,3.2617052665695483,3.8355913373857646,-0.002366815452328267,3.522052560708427,-1.9304738354803441,0.33610450717728846,-1.9931157642861432,-0.0005031657572301142,32.09949526722965,3.8368014709408094,15.629554015632351,40.14605167557969,0.038645255117308715,6.834541734485141,339.0,1.6876577363877656,89.24437153331117
68,3.532158560934324,0.25743321846075945,2.1783847786257136,4.202600613133091,2.0242158345073777,3.259060613815875,3.835510483873629,-0.0023790460754748786,3.5211907305709444,-1.9305510314753316,0.3367955832619307,-1.9932876007572093,0.0026672247503980754,32.11305439113157,3.8534531796730453,15.70824535738764,40.18846095484838,0.03893246774227704,6.833282622765464,338.0,1.6830744356583152,89.00200379231205
69,3.5308376380023527,0.25735132818647616,2.191481814157953,4.202328519159183,2.0108467050012298,3.2481451541145967,3.8348642478270287,-0.002381711566189908,3.519833075742866,-1.9247195409983122,0.3526649608118804,-1.9932567265208059,0.0005503459303460755,32.20371989479744,3.8766566501795,15.559424166914031,40.2789498830108,0.03917456892805709,6.811675895608562,338.0,1.6779270142025482,88.72980500287017
70,3.5296958440720005,0.25903317835716594,2.1753473356526807,4.202855889678493,2.0275085540258124,3.2446461867623966,3.8348101540509933,-0.002401745165832921,3.5186586106396716,-1.9245739020356052,0.35306848458191703,-1.9933610066273437,0.002600197507149313,32.23340825772458,3.8809728822466507,15.582579960500269,40.310727434969614,0.03933391193980144,6.809125573262897,337.0,1.6732060275966172,88.4801563486559
71,3.5281819372126093,0.2590267647030847,2.1832922624558813,4.202212609390717,2.0189203469348356,3.241994871283727,3.8336774027200935,-0.002411242553143562,3.5171102530494047,-1.9243785304854075,0.353697587121458,-1.9942955362628867,5.813877826634093e-05,32.212169716369466,3.897110967912235,15.628269957403614,40.31733812871393,0.039623400994937386,6.805284669879654,336.0,1.6674367208253988,88.17507188402843
72,3.5265730179666974,0.25895117983184,2.192864020990023,4.202335745153063,2.00947172416304,3.242251189727268,3.8328507915681973,-0.002412885786154674,3.5154671742276467,-1.9184028799161776,0.36885103516009277,-1.9951017113211473,-0.0006209850775538972,32.21746401954225,3.918876824662239,15.493860911252622,40.332563430145015,0.03984995714317331,6.782469196638679,336.0,1.6622662630667526,87.90165492082501
