Cycle,V_mean,V_std,V_min,V_max,V_range,V_p10,V_p90,V_slope,V_integ,I_mean,I_std,I_min,I_max,T_mean,T_std,T_rise,T_max,T_slope,power,dur,Capacity,SOH
11,3.545155146280937,0.2394912052033424,2.3887487262583647,4.190699409462101,1.8019506832037364,3.2951054942331814,3.8290358774228146,-0.002235127622504499,3.534340129703772,-1.9319248326301843,0.38518004774627046,-2.0130992718348324,0.0028767662739353694,31.51305775907457,3.2605514489475476,12.289568539290386,37.72420412562674,0.03275842633693132,6.873627783278411,340.0,1.8121253520255494,97.68846014740458
12,3.545032366549762,0.23636543687105385,2.432289857016922,4.1902633112754275,1.7579734542585057,3.2868822939670013,3.828452249412051,-0.002238825380464727,3.5340715034320365,-1.9249594896453863,0.4008923507156673,-2.012646457499825,0.002628201879030579,31.31102568785445,3.221069707400618,11.974235081057117,37.41366095304306,0.03263723194157558,6.84975277669409,337.0,1.8046916382117766,97.28772183488542
13,3.5440892170496827,0.23152309725169407,2.497495633221204,4.18970538556629,1.6922097523450859,3.276719764592328,3.8257885842932353,-0.0022284829622394426,3.532975420048164,-1.9179528942264992,0.41604798160412765,-2.011939908405691,0.003204989680715983,30.893964711700164,3.2329854477192024,11.803931269892004,36.94724908852665,0.033053500945045555,6.823086776395441,334.0,1.790844349786295,96.54123910288773
14,3.541317108618481,0.23215997251902853,2.478768686108376,4.188354430914051,1.7095857448056746,3.271605391839665,3.8229621215572815,-0.002250686600158596,3.530093612835628,-1.917373033348097,0.41771515683186444,-2.013704827395307,0.0038464738146169104,30.540598970902945,3.289215654112624,12.003616337097924,36.707091312059944,0.03394831054450238,6.815304140207629,331.0,1.783470722841926,96.14373996680884
15,3.541197979542517,0.23984848741538095,2.3858494078680206,4.193543208571066,1.8076938007030456,3.26901226962226,3.827537634977993,-0.002312071312937094,3.529954226502518,-1.9180652422275581,0.41851037792194934,-2.0130040542547274,0.001982013280312633,30.82566018736547,3.353002685245749,12.274446961962475,37.13061214416645,0.034732090552704764,6.81938708626428,330.0,1.7809386125310702,96.00723839592447
16,3.541255460524434,0.24107515468634144,2.372854084449551,4.190238041929225,1.8173839574796742,3.258065497231995,3.829121454829633,-0.002342541887337429,3.5298966139633725,-1.9106033469326071,0.4333538762209249,-2.0147841532663255,0.0020341106534608818,31.451400678644536,3.325243999668731,11.991986248198966,37.686600065941576,0.034763540398735145,6.795462045601515,327.0,1.771209039672698,95.4827343988009
17,3.5427478949705886,0.23851613291467513,2.4086912736769084,4.19075698083662,1.782065707159712,3.2583169815209576,3.8303040303144624,-0.0023425008323470875,3.5312969376221104,-1.909404549449075,0.4345292193646614,-2.0129355983090056,0.0030576354902658847,31.518847747922937,3.2500563963932576,11.701228189728166,37.633580732302406,0.03417137041839773,6.7930692380887505,325.0,1.7686303996707076,95.34372449488482
18,3.541251093602656,0.23208831014050751,2.496331992137246,4.189715378549557,1.6933833864123105,3.2708365087158677,3.8265569782444606,-0.0023107265495621015,3.529659652487577,-1.8960567702455413,0.4608372568983002,-2.0117266911103093,0.005725980789228198,31.11237289077096,3.2602557029885486,11.34287966201462,37.15252578645951,0.034485612638341406,6.743490472247378,323.0,1.7536304801917124,94.5351054693852
19,3.5350260562177453,0.23636791212783306,2.4199896352919668,4.187635645163932,1.7676460098719655,3.2671095799445626,3.8215267276633895,-0.00235724707953847,3.523328032626266,-1.8948411660605735,0.46289745724666687,-2.012077515518729,0.003541070186068654,30.586452588663985,3.3321205431155807,11.626294773540636,36.78829001793698,0.03558439480335347,6.7277785148576665,320.0,1.7462197416415093,94.13560571253055
20,3.5326627624319777,0.24166851701811512,2.3587321881999297,4.191004692440202,1.8322725042402719,3.2582153438635517,3.8220934175486967,-0.0024217021415832486,3.5208742499776022,-1.90021436299665,0.4524585670439338,-2.011349710066744,0.0036253848491611656,30.242913021104116,3.3512442282208244,11.885870087642758,36.541146197392216,0.03614169339703586,6.741667110642814,317.0,1.7376647337053737,93.67442042482638
21,3.5333109441755526,0.2353392099181246,2.4458096660548825,4.1906972904216495,1.744887624366767,3.269749342931808,3.820479893580114,-0.00239124802111029,3.5213981549475157,-1.8936767267608487,0.46616024714206783,-2.0122749284189503,0.0031433432763886223,30.10270376338569,3.377498800277712,11.73719091687365,36.372087786130464,0.036658114981424954,6.718893283603083,315.0,1.7315166735475835,93.3429894181155
22,3.52738705832889,0.23900387966523803,2.3808537751929744,4.185877977731026,1.805024202538052,3.2655795707030384,3.8163030281186434,-0.002412606226429151,3.515407800423421,-1.8739718829459886,0.5016651228882696,-2.012448687975656,0.002668820853540544,30.251184852221932,3.396238619784166,11.33751224156671,36.52608510498833,0.03695077702227908,6.642452312408756,314.0,1.7085949894470602,92.10732212762565
23,3.5296025965720452,0.23587487275103497,2.436955746154759,4.188109147549676,1.7511534013949173,3.2680104487385364,3.8179125333873984,-0.0024177166054748424,3.517491369712953,-1.8791764961687347,0.4927171230526787,-2.012334644346066,0.0029159205825874746,30.212407704391104,3.4037650864430775,11.478259065158525,36.476252762052624,0.037405870844239165,6.662314947287209,311.0,1.711469957068211,92.26230652733616
24,3.5289707694229833,0.23400423826258288,2.4671365731790713,4.188302415854336,1.7211658426752647,3.27395056164159,3.816790917236932,-0.0024179538292611225,3.5167625082646654,-1.8780560689384003,0.4939304971807474,-2.0122688936966697,0.0037528750707342844,30.125011009636175,3.4207160165279014,11.531246324270903,36.377208902376694,0.037831097357136446,6.655735784635276,309.0,1.7075021373272627,92.04840841029782
25,3.5322741848919814,0.23858471665050535,2.4129371999368505,4.18962510592865,1.7766879059917997,3.2591630369662883,3.8213848097494316,-0.002440697534292628,3.520285567821364,-1.8993718818269214,0.45598750208160416,-2.0125131739991478,0.0019453368756264665,30.22428629982563,3.4339337984234866,12.054354537267198,36.64000948247426,0.037644612511559775,6.736944351444981,312.0,1.7492382064360228,94.29832579006579
26,3.532438322521663,0.2435419818393612,2.3497771039810256,4.190150750158746,1.8403736461777203,3.258351818946066,3.824922305206256,-0.002490860617595785,3.520357878030431,-1.8926958551018211,0.4697948293651852,-2.0129844574191207,0.0029083838216241334,30.976376254737342,3.4306235725098313,11.915923991009425,37.38165499248184,0.03786071403683514,6.7164514714115064,310.0,1.7327697147429955,93.4105386440806
27,3.5363211310943603,0.2339338166813496,2.4904700018477026,4.189151018945234,1.698681017097531,3.2767057411821385,3.825950545232748,-0.0024339279611053067,3.5240926791240548,-1.8783667048362822,0.4950470415463233,-2.013596799411644,0.0037961984514900287,31.41570291330098,3.366151084565415,11.255239438138751,37.59824760372582,0.03735069139766693,6.672931551031426,308.0,1.7222313328292376,92.84243318688938
28,3.533535274219931,0.2359904036028267,2.4650908929255406,4.189631312089484,1.7245404191639437,3.274170658085906,3.8249871009137086,-0.0024611222737296193,3.52120259656501,-1.870834339681941,0.507764643561668,-2.0157162812456435,0.0037891536387384367,31.383299841535273,3.356965113910435,11.085520713384284,37.560555155163414,0.0374765025034342,6.641820616433918,306.0,1.711846298984729,92.28259445182906
29,3.527012841842043,0.242952334807339,2.363133281953362,4.187690359657657,1.8245570777042954,3.264819405193491,3.821245376424525,-0.0025236563316898284,3.514606677302535,-1.8696567234639716,0.5096182399964857,-2.0125462740568847,0.0035498928055129487,31.167937826253635,3.422259431092308,11.363699514971408,37.52114200586718,0.038475160305192435,6.626569867350512,304.0,1.699267835126687,91.6045117993578
30,3.52925730014011,0.23562596170592504,2.4790616361836206,4.190215357888677,1.7111537217050565,3.271538737930922,3.821497621262902,-0.0024838728073103885,3.516723860339881,-1.8623726014599724,0.5218817031204004,-2.012800439982786,0.0016492704051233778,30.994690437264207,3.4044019218347645,11.05614159102337,37.21887096740918,0.03849466536047437,6.6029284903999415,302.0,1.6940366439243106,91.32250757005568
31,3.527821497534469,0.2348918872075118,2.491905723274248,4.189776104976122,1.697870381701874,3.2763257453145544,3.8199791641199594,-0.0024872604693304216,3.5151792532095016,-1.8547843408980225,0.5343935057246717,-2.0132684044986244,0.002190147303883702,31.055317978554886,3.444324786448923,11.03888391645286,37.33441415744885,0.03918808967251087,6.573502854167244,300.0,1.6819027078768087,90.66838862255429
32,3.525692957415014,0.23964142570667826,2.4337177596826547,4.189846430994002,1.7561286713113469,3.2675148375398484,3.820713544388117,-0.0025415030216678646,3.512973371015293,-1.8538766950740675,0.5360454651325246,-2.013231862286827,0.002422460444844895,31.373945543706103,3.481141363540428,11.137138796200368,37.7331798444306,0.039894805625322244,6.567592907917899,298.0,1.6769770618433686,90.40285579078848
33,3.5243962482347273,0.23906730756801445,2.4424506461535755,4.188109551881256,1.7456589057276806,3.268903870784433,3.8195976968340135,-0.002545403260710928,3.5115721891412877,-1.845735037450336,0.5481632922577944,-2.0132145295965795,0.002215230640040344,31.56128410753226,3.4519301147829986,10.89295329188521,37.84649344841882,0.03978914727873731,6.536630082705086,296.0,1.6655229306478936,89.78538391580942
34,3.520797576383474,0.23898022240623704,2.4383419399858552,4.186368648390758,1.7480267084049026,3.26475576888855,3.8154890958427727,-0.0025384024555480155,3.5079074873196423,-1.8382538558498933,0.5592550058413754,-2.0141222933728917,0.003993572160097532,31.318474723902874,3.479671046869549,10.835690887505347,37.670164941661795,0.04020737967676681,6.502888886743121,295.0,1.6571924575832084,89.33630290434469
35,3.519457281260753,0.2424910982322856,2.4157245398944123,4.1901657245031085,1.7744411846086963,3.263161781705072,3.8172957827058434,-0.0026028223236256305,3.5064351032984384,-1.8435676915974055,0.5514391809129776,-2.0127023314619743,0.00307811413825585,31.104012325043946,3.502286924662153,11.02133986793508,37.53185198546868,0.040933831020427344,6.518162286318138,292.0,1.6482241555294048,88.85283766459536
36,3.513165600287965,0.2501534875196626,2.323395712524894,4.189966178473989,1.8665704659490947,3.249915094015989,3.8145538886978034,-0.0027570294062770006,3.4996321605843455,-1.83704467002657,0.5613521431263848,-2.0131406541163614,0.0023451184424322356,30.989730398009076,3.552531731625153,11.108026731231401,37.593333753421376,0.04313694342113163,6.485029592786901,281.0,1.6387701497987262,88.34318900203323
37,3.517217159454334,0.2360542563715132,2.4985039496028567,4.188259618341401,1.689755668738544,3.2672899819983874,3.8114826858547017,-0.0025364595425550825,3.5039934992342863,-1.8211904293154166,0.5844065284351198,-2.0140330003394356,0.004150949798063808,30.967851972472324,3.53816546965165,10.643964938097618,37.361410110678264,0.04163418346347617,6.432883203994162,289.0,1.6276486907262062,87.74365089051547
38,3.5120091114107965,0.24801564173667426,2.350237238739749,4.1897400575765795,1.8395028188368303,3.248156532756593,3.8130481587880865,-0.0026639289068610475,3.4987233601059398,-1.8270453339799269,0.5765078413987346,-2.012673084048405,0.003092327602219437,31.285342046153826,3.613158829408131,11.075721687407121,37.899803246715464,0.042919345391427596,6.4470419824683525,287.0,1.62215370227252,87.44742581978934
39,3.50911052654104,0.24872755259651547,2.3337740352348813,4.1862359225351335,1.8524618873002523,3.245310806728436,3.810264661715375,-0.002662015353799104,3.495769897329254,-1.819052179250902,0.5872722027551459,-2.012635202899368,0.006196969805765551,31.41096207271253,3.593965009145032,10.851528498734776,38.03149707759718,0.04278068495114542,6.413677379015215,286.0,1.6140066510467586,87.00823275398015
40,3.516106699716392,0.2523387804840423,2.317647291087635,4.189625262426538,1.8719779713389029,3.237164989327777,3.818355465613927,-0.0027621129650366926,3.5030419897876115,-1.8693745969498121,0.51064241745496,-2.01318368468478,0.002701103444968023,30.755137125871208,3.585252505516807,11.908641210615983,37.42220155418978,0.04261626425524384,6.605961309226208,288.0,1.6760516154424623,90.3529666185232
41,3.519010068254593,0.23801950601597288,2.492394514304757,4.186586244011676,1.694191729706919,3.2600715324944427,3.815274719285205,-0.0026308760431580378,3.5057347249450728,-1.839770443871628,0.5568545144084124,-2.0121931540017886,0.0036285932240811758,30.977446633931525,3.483997639834989,10.827318576327965,37.32511174435206,0.04154186145717356,6.505138595383342,286.0,1.649300642552199,88.91086916860135
42,3.5124212742229295,0.24764027911477246,2.372828310153791,4.189366482043888,1.8165381718900973,3.247942204088923,3.8142983683068916,-0.002733042412940473,3.498997533982844,-1.837963396328485,0.5595593689454879,-2.012774153678253,0.007641409109865343,30.800512192698992,3.5387349615325,11.045910442930001,37.31088262198154,0.04267042926791447,6.487468110267166,283.0,1.63238299185809,87.99886865838727
43,3.50815215295169,0.24868814670433595,2.3560703177076867,4.188553804618968,1.832483486911281,3.2396459064237098,3.810278936690208,-0.002743181594932148,3.494606012778109,-1.8296109578903785,0.5718849545545559,-2.012946778665685,0.007676009080476515,30.616192795676138,3.5940179207817446,11.0533198994079,37.232346556887364,0.04361553644650801,6.4495679167377284,281.0,1.6164159719025777,87.13811496336645
44,3.508648568515266,0.24124748892293107,2.4644431530094417,4.188764708195774,1.7243215551863322,3.2473856626085813,3.807185535859825,-0.002678937166167349,3.49495737839881,-1.8210831511954937,0.5838696197039824,-2.0135827897679706,0.0028721856858407295,30.399839302766903,3.6128336064459083,10.909859536857699,36.94850857727268,0.04407805191906802,6.4165383547326,279.0,1.6109028378249377,86.84091169427205
45,3.5051993439595477,0.2454833870794045,2.4195167274486726,4.188636968174337,1.7691202407256643,3.2397335951333894,3.8065564081230883,-0.0027357302267205182,3.4914166017444317,-1.8199201144788144,0.585778278664795,-2.013020303951627,0.0029491869283430608,30.38386825126278,3.638873017099413,10.979063112515028,37.002663545357386,0.04473700277711989,6.407026270646137,277.0,1.5954638693695657,86.00862431802415
46,3.523165280193865,0.2527663680637224,2.3422406504312434,4.188466199744378,1.846225549313135,3.203796475985565,3.8229252916651424,-0.0026568774449719492,3.510969871101132,-1.8951156248467713,0.46384469380226484,-2.023314533825632,0.0073633480208382,30.576239500422748,3.311198636334725,11.516870215380486,36.71025442949399,0.03755916421397764,6.71683283895124,301.0,1.726707440085764,93.0837321813855
47,3.527269876472835,0.24691761491563502,2.3755467142668496,4.189570916346704,1.8140242020798545,3.216282702549746,3.82823174987428,-0.002640402795952184,3.51483630326694,-1.8867694858233446,0.4783212150453822,-2.012680983917414,0.0032934948283157364,30.705906284556665,3.2649850728849206,11.109007879662965,36.72807623650589,0.03741149962498524,6.692993494585586,298.0,1.7165673917429753,92.53710017973063
48,3.526762654741574,0.24197228881643837,2.4146291375325917,4.189584987657955,1.7749558501253637,3.2442857928741615,3.8265402731137335,-0.0026203820729417794,3.5141031305090813,-1.8786631828974334,0.49324032814050023,-2.0115911942512583,0.004286680782742665,30.62583594950684,3.3054118485896375,11.121771740591946,36.72959308355185,0.03825888142068156,6.660991886443854,295.0,1.6958235570934848,91.4188368861919
49,3.523020179476104,0.24328040938365159,2.3844645496129964,4.189371286385834,1.8049067367728373,3.2525507509877816,3.8239355339228682,-0.002648192642781094,3.510174040458482,-1.8704748023295987,0.5073349121605789,-2.01260531537844,0.004183898934495341,30.597357068657974,3.350287383237389,11.136320655449023,36.787462351640364,0.03919814854349054,6.62434007451415,292.0,1.6777783190792557,90.44605014567585
50,3.519792345798265,0.24184899896763243,2.398646371281655,4.187606340824144,1.7889599695424887,3.2532661905286138,3.820506728631264,-0.0026416325311202937,3.506801963199467,-1.8562833971202242,0.5317240593773815,-2.0134407767806635,0.0023580257907636596,30.528493896066262,3.3691133878538584,10.902696078594005,36.75689163314213,0.0396273148385825,6.568559956792635,290.0,1.6606586897774192,89.5231613273491
51,3.5251014582287223,0.23939833635840463,2.4557130111721626,4.188829347125095,1.7331163359529325,3.2571209644630437,3.825397134264069,-0.0026422700785160937,3.5120728527238034,-1.8625354754370638,0.5212662196305107,-2.0130995106645164,0.0026733379256400546,31.203754246103966,3.3761499104047052,11.006491702632108,37.350157630970955,0.039887239788410835,6.599408282294333,289.0,1.6664109274827466,89.83325424846362
52,3.518519199837846,0.24895502990812382,2.323665882820083,4.189202115880737,1.865536233060654,3.246641601360344,3.823466515723116,-0.002741375060492734,3.5053556726268815,-1.8606833274060013,0.52395009380152,-2.0125662318740924,0.003914352341410376,31.172639449335037,3.3931075584998456,11.176855303082181,37.48126030855565,0.04051058665460623,6.5822215910412085,286.0,1.6468336174407805,88.77787622525443
53,3.5190801794284594,0.2364897838479307,2.488054079510012,4.186778882107656,1.6987248025976438,3.2631881598331582,3.8188949878855407,-0.0026353197681420397,3.505735720414789,-1.8383636766891702,0.5585249663671572,-2.026718552407948,0.010979300984551101,30.96825922704022,3.372510067494465,10.511801217459602,37.125443897626305,0.04044210884007113,6.502870059616955,284.0,1.6257639928779952,87.64205017595725
54,3.5114167272902406,0.248742640175246,2.3306937114568003,4.187888599491238,1.8571948880344378,3.247125117510743,3.8171483775350925,-0.0027685023305889823,3.4979544839032246,-1.8436958588115397,0.5507329669971996,-2.013261835361458,0.014305956605835403,30.821704306343133,3.461125225709339,11.018208807246925,37.19112571388883,0.042043717773202205,6.508862383118471,281.0,1.6121577411874595,86.90856130635962
55,3.5108038681605738,0.2451594140795012,2.389399831578687,4.18915752014188,1.7997576885631927,3.2452541026808954,3.815677154487153,-0.002739999199778585,3.497251100566452,-1.8362729789790888,0.5621879622030944,-2.0186878439171223,0.0025621455991493543,30.765219721637393,3.5039644474399885,10.977358888424497,37.17642722353301,0.042673835774450386,6.479290897012414,280.0,1.6057366823755344,86.56241342693627
56,3.51432611790755,0.2423708210517989,2.4864200723178747,4.191289655270872,1.704869582952997,3.2376234416137777,3.818830513367958,-0.002781823888100982,3.5008765238534876,-1.864690278795044,0.5180525818431642,-2.012371641203182,0.004131966284108246,30.809988428281613,3.5173638369613456,11.566496343954068,37.11936678632194,0.04309800894528602,6.586738152360646,279.0,1.673645314879889,90.223247227783
57,3.5196664048265607,0.24183473310310893,2.4673631110639858,4.190628233635541,1.7232651225715556,3.2487202752939206,3.823179466041136,-0.002763779508425016,3.506150030790559,-1.8572649157581866,0.5299496773990815,-2.013097827670719,0.002969131609571257,31.039033590700278,3.4166236340276392,11.075538636189492,37.2702464066457,0.04181340698093352,6.570307611958569,279.0,1.6404348572349936,88.43293042409496
58,3.512403849382274,0.24831044327729748,2.375173080957567,4.189158279329032,1.8139851983714648,3.2420310685767513,3.8197075012182777,-0.002834127754938368,3.498714432473851,-1.8483454421357695,0.5439678410748331,-2.0125787987088013,0.00394248906687806,31.04176453157222,3.4608039477331194,11.091066795187778,37.39550861947664,0.042813696060650976,6.526359026890208,276.0,1.6132653317422077,86.96826954654632
59,3.5077862234460104,0.24798510872806295,2.371626022111289,4.185868202467219,1.8142421803559303,3.239156883287169,3.8144836315509054,-0.00284425335983364,3.4939151403651003,-1.839168422289249,0.5579580602841322,-2.015019692764474,0.0034682912763662715,30.959784195511766,3.5047181709345994,11.065661860972469,37.378956702246384,0.043814842090093606,6.484775566081573,273.0,1.5920964324686278,85.82709177386076
60,3.5076596102713244,0.24176513200558977,2.463955873060647,4.186906972044146,1.7229510989834993,3.2443189889680832,3.811621886977547,-0.0027938402711895098,3.493632272830516,-1.8303326102702338,0.5706945055301016,-2.020734675534358,0.004803683972892686,30.843513277103145,3.536345990527338,10.956048708605408,37.245718322158105,0.04447942094920848,6.450285716242645,271.0,1.5866011820698824,85.5308525821416
61,3.5074833565874615,0.24237941979502164,2.475545296633258,4.189576283423886,1.714030986790628,3.247897954506256,3.8132454169104917,-0.0028218081917745002,3.4933365376813836,-1.829290599843924,0.5724466902011421,-2.012930230685489,0.0015615748555885284,30.797157400797865,3.5441345376258013,10.981338946435368,37.21755583353321,0.04490893960504178,6.445006814676779,269.0,1.5800766490336253,85.1791265910117
62,3.5023865933440717,0.25006126825340175,2.3791563087604626,4.189808713646982,1.8106524048865191,3.2338014540369056,3.8120802539518777,-0.002909392428357723,3.488143971014503,-1.8278449003095165,0.5742593028566971,-2.0135210876274656,0.0030432402930327023,30.984434580754094,3.597021783529328,11.107166866714024,37.56150979821064,0.04595312054836091,6.432473518201849,267.0,1.5641732953289167,84.32180503052695
63,3.503693493885047,0.24293051873935917,2.4776158338943337,4.188889298039903,1.711273464145569,3.2396345919466576,3.8099140423383253,-0.002845722840100513,3.4892969738827233,-1.8188198987741453,0.586841984204412,-2.013049747683001,0.0038725843255058953,30.967899275139946,3.567101754621834,10.817691095005753,37.4174791317661,0.04582894326660167,6.399941917288982,265.0,1.555618272193922,83.86061892347928
64,3.4989948462048113,0.24757542528094925,2.4205549690097223,4.188220838257245,1.767665869247523,3.2311473362353924,3.8075501752754692,-0.002904430443945845,3.4844926160624783,-1.817194042260449,0.5888596862938004,-2.01215000710487,0.0037249670985359342,30.976616345195186,3.612043072703485,10.980036331374663,37.55101533655474,0.04679240223380283,6.386170536967901,263.0,1.5402045278637397,83.02969133503282
65,3.495405576723954,0.24806656368733818,2.415388497112405,4.186454063976498,1.771065566864093,3.230064241598631,3.8037383693037183,-0.002921233929597784,3.4807851028821672,-1.8157980815469454,0.5908996546649903,-2.0124985987201267,0.0037645779343444034,30.89768961926806,3.6899668834506327,11.22300492330275,37.59895044072871,0.04818733263975288,6.373357454008042,261.0,1.5321613015959863,82.59609528835993
66,3.494528300232307,0.25131607085775737,2.3974205597873093,4.1895672733133145,1.7921467135260052,3.223481948571769,3.8061844865435677,-0.0029920378704624737,3.4798017997771518,-1.822108117298183,0.5821582195156936,-2.013303363874512,0.0032327560058023484,30.81568822237933,3.6600445083242987,11.237471034403498,37.489239782169804,0.04820904363742867,6.393539513680455,259.0,1.5316232403693415,82.56708936300427
67,3.4962554827793926,0.24403995501441178,2.497752653580319,4.1892977641056035,1.6915451105252846,3.23040883759135,3.8035914433199,-0.0029191109783420037,3.4813660984940893,-1.8129628028687814,0.5952783563830066,-2.0127782408337165,0.0041669753720565235,30.726188079151118,3.6681577159350525,11.033715492539393,37.37911114363861,0.048609664608309414,6.361360774599758,257.0,1.5222595950771978,82.06231187124104
68,3.48769646191346,0.25261083356899555,2.3726090777895896,4.186793087812023,1.8141840100224336,3.2121083420616565,3.798829139756922,-0.002989410912000324,3.47276023122595,-1.8044876731207795,0.6065337513252166,-2.011894643612056,0.004069757272822615,30.76818712651005,3.7358773030403323,11.112408102063014,37.559604168615785,0.04966558985732632,6.318367028444874,256.0,1.5065267126851283,81.21418011653458
69,3.486547580844067,0.25421974568816713,2.36844257542991,4.188594535127793,1.820151959697883,3.211552095484787,3.799371868580758,-0.0030532076442986995,3.471436621830239,-1.809986175960184,0.5993292137989468,-2.0125266173463885,0.0038292070941918738,30.775415173787835,3.740419157450185,11.275451419039026,37.61805450748922,0.050383725372414125,6.334727321916777,253.0,1.5014219556532926,80.93899172887186
70,3.482298183882304,0.2567453685120387,2.331968556073514,4.186295492358637,1.8543269362851227,3.2070435675715476,3.796156448269225,-0.0030801114833068953,3.467129692224121,-1.8090400456598725,0.6003399044077647,-2.0121939690963395,0.0033564516364867365,30.761821976538275,3.807327476212808,11.469676822801006,37.71101994346608,0.05151974509961237,6.323376361860544,252.0,1.4963534117486457,80.66575552659644
71,3.491819481711868,0.2523757254841878,2.4057755306304176,4.187384370589753,1.7816088399593357,3.216216783955582,3.8050793204305777,-0.0030786865648450472,3.476914177697505,-1.8273691233501441,0.5753946456070788,-2.0205100517708847,0.010952486582947282,30.913721930762733,3.7586786821951486,11.68718799725583,37.767989299214086,0.05036548828648734,6.409782574935745,255.0,1.5334262000312422,82.6642837170715
72,3.493995853241935,0.24787661625868782,2.4720838848798987,4.188929264481706,1.716845379601807,3.2182825949974307,3.8054053165941784,-0.0030353902327376076,3.478916754465429,-1.8180385592622932,0.5884044857138683,-2.0131819742858483,0.0022373072205481145,31.228215653165606,3.7153442937299124,11.281101159653897,37.91919394450186,0.050103986651187,6.377498206524932,253.0,1.523845267514426,82.14779265683784
